0  4.20160
1  4.20158
2  4.20137
3  4.20022
4  4.19867
5  4.19510
6  4.18435
7  4.11119
8  3.80946
9  3.45673
10 3.37536
11 3.37519
12 3.37309
13 3.33428
14 3.26635
15 3.21533
16 3.19162
17 3.18105
18 3.17537
19 3.17261
20 3.17100
21 3.16972
22 3.16883
23 3.16848
24 3.16823
25 3.16810
26 3.16775
27 3.16761
28 3.16755
29 3.16752
30 3.16752 
31 3.16747 
32 3.16747 
33 3.16743 
34 3.16740 
 
 
 
 
 
 
 
 
 
 





























































