0  4.18528
1  4.18220
2  4.16573
3  2.78506
4  3.03232
5  3.31379
6  3.36662
7  3.36808
8  3.32080
9  3.25089
10 3.20485
11 3.18495
12 3.17679
13 3.17276
14 3.17054
15 3.16934
16 3.16863
17 3.16824
18 3.16798
19 3.16775
20 3.16756
21 3.16757
22 3.16749
23 3.16741
24 3.16742
25 3.16735
26 3.16738
27 3.16735
28 3.16732
29 3.16732
