# Points          U_ee                 U_NN                 U_pol              alpha
10240       -178.073002659114      -177.882886234181      -0.008370540869     76.774021   # PL2
40960       -177.772633175422      -177.584579976184      -0.008342578421     76.674002   # PL3
163840      -177.79028245898124    -177.60297348737055    -0.008348122794     76.676911   # PL4
655360      -177.79525191900171    -177.60813229499752    -0.008349483042     76.677825   # PL5
